:ID,ClassKind,Depth:int,Code,Chapter,Title,:LABEL
i9cm_3541,,-1,353.9,,"Unspecified nerve root and plexus disorder",ICD9CMCode
i9cm_3542,,-1,354.0,,"Carpal tunnel syndrome",ICD9CMCode
i9cm_3543,,-1,354.1,,"Other lesion of median nerve",ICD9CMCode
i9cm_3544,,-1,354.2,,"Lesion of ulnar nerve",ICD9CMCode
i9cm_3545,,-1,354.3,,"Lesion of radial nerve",ICD9CMCode
i9cm_3546,,-1,354.4,,"Causalgia of upper limb",ICD9CMCode
i9cm_3547,,-1,354.5,,"Mononeuritis multiplex",ICD9CMCode
i9cm_3548,,-1,354.8,,"Other mononeuritis of upper limb",ICD9CMCode
i9cm_3549,,-1,354.9,,"Mononeuritis of upper limb, unspecified",ICD9CMCode
i9cm_3550,,-1,355.0,,"Lesion of sciatic nerve",ICD9CMCode
i9cm_3551,,-1,355.1,,"Meralgia paresthetica",ICD9CMCode
i9cm_3552,,-1,355.2,,"Other lesion of femoral nerve",ICD9CMCode
i9cm_3553,,-1,355.3,,"Lesion of lateral popliteal nerve",ICD9CMCode
i9cm_3554,,-1,355.4,,"Lesion of medial popliteal nerve",ICD9CMCode
i9cm_3555,,-1,355.5,,"Tarsal tunnel syndrome",ICD9CMCode
i9cm_3556,,-1,355.6,,"Lesion of plantar nerve",ICD9CMCode
i9cm_3557,,-1,355.71,,"Causalgia of lower limb",ICD9CMCode
i9cm_3558,,-1,355.79,,"Other mononeuritis of lower limb",ICD9CMCode
i9cm_3559,,-1,355.8,,"Mononeuritis of lower limb, unspecified",ICD9CMCode
i9cm_3560,,-1,355.9,,"Mononeuritis of unspecified site",ICD9CMCode
i9cm_3561,,-1,356.0,,"Hereditary peripheral neuropathy",ICD9CMCode
i9cm_3562,,-1,356.1,,"Peroneal muscular atrophy",ICD9CMCode
i9cm_3563,,-1,356.2,,"Hereditary sensory neuropathy",ICD9CMCode
i9cm_3564,,-1,356.3,,"Refsum's disease",ICD9CMCode
i9cm_3565,,-1,356.4,,"Idiopathic progressive polyneuropathy",ICD9CMCode
i9cm_3566,,-1,356.8,,"Other specified idiopathic peripheral neuropathy",ICD9CMCode
i9cm_3567,,-1,356.9,,"Unspecified hereditary and idiopathic peripheral neuropathy",ICD9CMCode
i9cm_3568,,-1,357.0,,"Acute infective polyneuritis",ICD9CMCode
i9cm_3569,,-1,357.1,,"Polyneuropathy in collagen vascular disease",ICD9CMCode
i9cm_3570,,-1,357.2,,"Polyneuropathy in diabetes",ICD9CMCode
i9cm_3571,,-1,357.3,,"Polyneuropathy in malignant disease",ICD9CMCode
i9cm_3572,,-1,357.4,,"Polyneuropathy in other diseases classified elsewhere",ICD9CMCode
i9cm_3573,,-1,357.5,,"Alcoholic polyneuropathy",ICD9CMCode
i9cm_3574,,-1,357.6,,"Polyneuropathy due to drugs",ICD9CMCode
i9cm_3575,,-1,357.7,,"Polyneuropathy due to other toxic agents",ICD9CMCode
i9cm_3576,,-1,357.81,,"Chronic inflammatory demyelinating polyneuritis",ICD9CMCode
i9cm_3577,,-1,357.82,,"Critical illness polyneuropathy",ICD9CMCode
i9cm_3578,,-1,357.89,,"Other inflammatory and toxic neuropathy",ICD9CMCode
i9cm_3579,,-1,357.9,,"Unspecified inflammatory and toxic neuropathy",ICD9CMCode
i9cm_3580,,-1,358.00,,"Myasthenia gravis without (acute) exacerbation",ICD9CMCode
i9cm_3581,,-1,358.01,,"Myasthenia gravis with (acute) exacerbation",ICD9CMCode
i9cm_3582,,-1,358.1,,"Myasthenic syndromes in diseases classified elsewhere",ICD9CMCode
i9cm_3583,,-1,358.2,,"Toxic myoneural disorders",ICD9CMCode
i9cm_3584,,-1,358.30,,"Lambert-Eaton syndrome, unspecified",ICD9CMCode
i9cm_3585,,-1,358.31,,"Lambert-Eaton syndrome in neoplastic disease",ICD9CMCode
i9cm_3586,,-1,358.39,,"Lambert-Eaton syndrome in other diseases classified elsewhere",ICD9CMCode
i9cm_3587,,-1,358.8,,"Other specified myoneural disorders",ICD9CMCode
i9cm_3588,,-1,358.9,,"Myoneural disorders, unspecified",ICD9CMCode
i9cm_3589,,-1,359.0,,"Congenital hereditary muscular dystrophy",ICD9CMCode
i9cm_3590,,-1,359.1,,"Hereditary progressive muscular dystrophy",ICD9CMCode
i9cm_3591,,-1,359.21,,"Myotonic muscular dystrophy",ICD9CMCode
i9cm_3592,,-1,359.22,,"Myotonia congenita",ICD9CMCode
i9cm_3593,,-1,359.23,,"Myotonic chondrodystrophy",ICD9CMCode
i9cm_3594,,-1,359.24,,"Drug- induced myotonia",ICD9CMCode
i9cm_3595,,-1,359.29,,"Other specified myotonic disorder",ICD9CMCode
i9cm_3596,,-1,359.3,,"Periodic paralysis",ICD9CMCode
i9cm_3597,,-1,359.4,,"Toxic myopathy",ICD9CMCode
i9cm_3598,,-1,359.5,,"Myopathy in endocrine diseases classified elsewhere",ICD9CMCode
i9cm_3599,,-1,359.6,,"Symptomatic inflammatory myopathy in diseases classified elsewhere",ICD9CMCode
i9cm_3600,,-1,359.71,,"Inclusion body myositis",ICD9CMCode
i9cm_3601,,-1,359.79,,"Other inflammatory and immune myopathies, NEC",ICD9CMCode
i9cm_3602,,-1,359.81,,"Critical illness myopathy",ICD9CMCode
i9cm_3603,,-1,359.89,,"Other myopathies",ICD9CMCode
i9cm_3604,,-1,359.9,,"Myopathy, unspecified",ICD9CMCode
i9cm_3605,,-1,360.00,,"Purulent endophthalmitis, unspecified",ICD9CMCode
i9cm_3606,,-1,360.01,,"Acute endophthalmitis",ICD9CMCode
i9cm_3607,,-1,360.02,,"Panophthalmitis",ICD9CMCode
i9cm_3608,,-1,360.03,,"Chronic endophthalmitis",ICD9CMCode
i9cm_3609,,-1,360.04,,"Vitreous abscess",ICD9CMCode
i9cm_3610,,-1,360.11,,"Sympathetic uveitis",ICD9CMCode
i9cm_3611,,-1,360.12,,"Panuveitis",ICD9CMCode
i9cm_3612,,-1,360.13,,"Parasitic endophthalmitis NOS",ICD9CMCode
i9cm_3613,,-1,360.14,,"Ophthalmia nodosa",ICD9CMCode
i9cm_3614,,-1,360.19,,"Other endophthalmitis",ICD9CMCode
i9cm_3615,,-1,360.20,,"Degenerative disorder of globe, unspecified",ICD9CMCode
i9cm_3616,,-1,360.21,,"Progressive high (degenerative) myopia",ICD9CMCode
i9cm_3617,,-1,360.23,,"Siderosis of globe",ICD9CMCode
i9cm_3618,,-1,360.24,,"Other metallosis of globe",ICD9CMCode
i9cm_3619,,-1,360.29,,"Other degenerative disorders of globe",ICD9CMCode
i9cm_3620,,-1,360.30,,"Hypotony of eye, unspecified",ICD9CMCode
i9cm_3621,,-1,360.31,,"Primary hypotony of eye",ICD9CMCode
i9cm_3622,,-1,360.32,,"Ocular fistula causing hypotony",ICD9CMCode
i9cm_3623,,-1,360.33,,"Hypotony associated with other ocular disorders",ICD9CMCode
i9cm_3624,,-1,360.34,,"Flat anterior chamber of eye",ICD9CMCode
i9cm_3625,,-1,360.40,,"Degenerated globe or eye, unspecified",ICD9CMCode
i9cm_3626,,-1,360.41,,"Blind hypotensive eye",ICD9CMCode
i9cm_3627,,-1,360.42,,"Blind hypertensive eye",ICD9CMCode
i9cm_3628,,-1,360.43,,"Hemophthalmos, except current injury",ICD9CMCode
i9cm_3629,,-1,360.44,,"Leucocoria",ICD9CMCode
i9cm_3630,,-1,360.50,,"Foreign body, magnetic, intraocular, unspecified",ICD9CMCode
i9cm_3631,,-1,360.51,,"Foreign body, magnetic, in anterior chamber of eye",ICD9CMCode
i9cm_3632,,-1,360.52,,"Foreign body, magnetic, in iris or ciliary body",ICD9CMCode
i9cm_3633,,-1,360.53,,"Foreign body, magnetic, in lens",ICD9CMCode
i9cm_3634,,-1,360.54,,"Foreign body, magnetic, in vitreous",ICD9CMCode
i9cm_3635,,-1,360.55,,"Foreign body, magnetic, in posterior wall",ICD9CMCode
i9cm_3636,,-1,360.59,,"Intraocular foreign body, magnetic, in other or multiple sites",ICD9CMCode
i9cm_3637,,-1,360.60,,"Foreign body, intraocular, unspecified",ICD9CMCode
i9cm_3638,,-1,360.61,,"Foreign body in anterior chamber",ICD9CMCode
i9cm_3639,,-1,360.62,,"Foreign body in iris or ciliary body",ICD9CMCode
i9cm_3640,,-1,360.63,,"Foreign body in lens",ICD9CMCode
i9cm_3641,,-1,360.64,,"Foreign body in vitreous",ICD9CMCode
i9cm_3642,,-1,360.65,,"Foreign body in posterior wall of eye",ICD9CMCode
i9cm_3643,,-1,360.69,,"Intraocular foreign body in other or multiple sites",ICD9CMCode
i9cm_3644,,-1,360.81,,"Luxation of globe",ICD9CMCode
i9cm_3645,,-1,360.89,,"Other disorders of globe",ICD9CMCode
i9cm_3646,,-1,360.9,,"Unspecified disorder of globe",ICD9CMCode
i9cm_3647,,-1,361.00,,"Retinal detachment with retinal defect, unspecified",ICD9CMCode
i9cm_3648,,-1,361.01,,"Recent retinal detachment, partial, with single defect",ICD9CMCode
i9cm_3649,,-1,361.02,,"Recent retinal detachment, partial, with multiple defects",ICD9CMCode
i9cm_3650,,-1,361.03,,"Recent retinal detachment, partial, with giant tear",ICD9CMCode
i9cm_3651,,-1,361.04,,"Recent retinal detachment, partial, with retinal dialysis",ICD9CMCode
i9cm_3652,,-1,361.05,,"Recent retinal detachment, total or subtotal",ICD9CMCode
i9cm_3653,,-1,361.06,,"Old retinal detachment, partial",ICD9CMCode
i9cm_3654,,-1,361.07,,"Old retinal detachment, total or subtotal",ICD9CMCode
i9cm_3655,,-1,361.10,,"Retinoschisis, unspecified",ICD9CMCode
i9cm_3656,,-1,361.11,,"Flat retinoschisis",ICD9CMCode
i9cm_3657,,-1,361.12,,"Bullous retinoschisis",ICD9CMCode
i9cm_3658,,-1,361.13,,"Primary retinal cysts",ICD9CMCode
i9cm_3659,,-1,361.14,,"Secondary retinal cysts",ICD9CMCode
i9cm_3660,,-1,361.19,,"Other retinoschisis and retinal cysts",ICD9CMCode
i9cm_3661,,-1,361.2,,"Serous retinal detachment",ICD9CMCode
i9cm_3662,,-1,361.30,,"Retinal defect, unspecified",ICD9CMCode
i9cm_3663,,-1,361.31,,"Round hole of retina without detachment",ICD9CMCode
i9cm_3664,,-1,361.32,,"Horseshoe tear of retina without detachment",ICD9CMCode
i9cm_3665,,-1,361.33,,"Multiple defects of retina without detachment",ICD9CMCode
i9cm_3666,,-1,361.81,,"Traction detachment of retina",ICD9CMCode
i9cm_3667,,-1,361.89,,"Other forms of retinal detachment",ICD9CMCode
i9cm_3668,,-1,361.9,,"Unspecified retinal detachment",ICD9CMCode
i9cm_3669,,-1,362.01,,"Background diabetic retinopathy",ICD9CMCode
i9cm_3670,,-1,362.02,,"Proliferative diabetic retinopathy",ICD9CMCode
i9cm_3671,,-1,362.03,,"Nonproliferative diabetic retinopathy NOS",ICD9CMCode
i9cm_3672,,-1,362.04,,"Mild nonproliferative diabetic retinopathy",ICD9CMCode
i9cm_3673,,-1,362.05,,"Moderate nonproliferative diabetic retinopathy",ICD9CMCode
i9cm_3674,,-1,362.06,,"Severe nonproliferative diabetic retinopathy",ICD9CMCode
i9cm_3675,,-1,362.07,,"Diabetic macular edema",ICD9CMCode
i9cm_3676,,-1,362.10,,"Background retinopathy, unspecified",ICD9CMCode
i9cm_3677,,-1,362.11,,"Hypertensive retinopathy",ICD9CMCode
i9cm_3678,,-1,362.12,,"Exudative retinopathy",ICD9CMCode
i9cm_3679,,-1,362.13,,"Changes in vascular appearance of retina",ICD9CMCode
i9cm_3680,,-1,362.14,,"Retinal microaneurysms NOS",ICD9CMCode
i9cm_3681,,-1,362.15,,"Retinal telangiectasia",ICD9CMCode
i9cm_3682,,-1,362.16,,"Retinal neovascularization NOS",ICD9CMCode
i9cm_3683,,-1,362.17,,"Other intraretinal microvascular abnormalities",ICD9CMCode
i9cm_3684,,-1,362.18,,"Retinal vasculitis",ICD9CMCode
i9cm_3685,,-1,362.20,,"Retinopathy of prematurity, unspecified",ICD9CMCode
i9cm_3686,,-1,362.21,,"Retrolental fibroplasia",ICD9CMCode
i9cm_3687,,-1,362.22,,"Retinopathy of prematurity, stage 0",ICD9CMCode
i9cm_3688,,-1,362.23,,"Retinopathy of prematurity, stage 1",ICD9CMCode
i9cm_3689,,-1,362.24,,"Retinopathy of prematurity, stage 2",ICD9CMCode
i9cm_3690,,-1,362.25,,"Retinopathy of prematurity, stage 3",ICD9CMCode
i9cm_3691,,-1,362.26,,"Retinopathy of prematurity, stage 4",ICD9CMCode
i9cm_3692,,-1,362.27,,"Retinopathy of prematurity, stage 5",ICD9CMCode
i9cm_3693,,-1,362.29,,"Other nondiabetic proliferative retinopathy",ICD9CMCode
i9cm_3694,,-1,362.30,,"Retinal vascular occlusion, unspecified",ICD9CMCode
i9cm_3695,,-1,362.31,,"Central retinal artery occlusion",ICD9CMCode
i9cm_3696,,-1,362.32,,"Retinal arterial branch occlusion",ICD9CMCode
i9cm_3697,,-1,362.33,,"Partial retinal arterial occlusion",ICD9CMCode
i9cm_3698,,-1,362.34,,"Transient retinal arterial occlusion",ICD9CMCode
i9cm_3699,,-1,362.35,,"Central retinal vein occlusion",ICD9CMCode
i9cm_3700,,-1,362.36,,"Venous tributary (branch) occlusion",ICD9CMCode
i9cm_3701,,-1,362.37,,"Venous engorgement",ICD9CMCode
i9cm_3702,,-1,362.40,,"Retinal layer separation, unspecified",ICD9CMCode
i9cm_3703,,-1,362.41,,"Central serous retinopathy",ICD9CMCode
i9cm_3704,,-1,362.42,,"Serous detachment of retinal pigment epithelium",ICD9CMCode
i9cm_3705,,-1,362.43,,"Hemorrhagic detachment of retinal pigment epithelium",ICD9CMCode
i9cm_3706,,-1,362.50,,"Macular degeneration (senile), unspecified",ICD9CMCode
i9cm_3707,,-1,362.51,,"Nonexudative senile macular degeneration",ICD9CMCode
i9cm_3708,,-1,362.52,,"Exudative senile macular degeneration",ICD9CMCode
i9cm_3709,,-1,362.53,,"Cystoid macular degeneration",ICD9CMCode
i9cm_3710,,-1,362.54,,"Macular cyst, hole, or pseudohole",ICD9CMCode
i9cm_3711,,-1,362.55,,"Toxic maculopathy",ICD9CMCode
i9cm_3712,,-1,362.56,,"Macular puckering",ICD9CMCode
i9cm_3713,,-1,362.57,,"Drusen (degenerative)",ICD9CMCode
i9cm_3714,,-1,362.60,,"Peripheral retinal degeneration, unspecified",ICD9CMCode
i9cm_3715,,-1,362.61,,"Paving stone degeneration",ICD9CMCode
i9cm_3716,,-1,362.62,,"Microcystoid degeneration",ICD9CMCode
i9cm_3717,,-1,362.63,,"Lattice degeneration",ICD9CMCode
i9cm_3718,,-1,362.64,,"Senile reticular degeneration",ICD9CMCode
i9cm_3719,,-1,362.65,,"Secondary pigmentary degeneration",ICD9CMCode
i9cm_3720,,-1,362.66,,"Secondary vitreoretinal degenerations",ICD9CMCode
i9cm_3721,,-1,362.70,,"Hereditary retinal dystrophy, unspecified",ICD9CMCode
i9cm_3722,,-1,362.71,,"Retinal dystrophy in systemic or cerebroretinal lipidoses",ICD9CMCode
i9cm_3723,,-1,362.72,,"Retinal dystrophy in other systemic disorders and syndromes",ICD9CMCode
i9cm_3724,,-1,362.73,,"Vitreoretinal dystrophies",ICD9CMCode
i9cm_3725,,-1,362.74,,"Pigmentary retinal dystrophy",ICD9CMCode
i9cm_3726,,-1,362.75,,"Other dystrophies primarily involving the sensory retina",ICD9CMCode
i9cm_3727,,-1,362.76,,"Dystrophies primarily involving the retinal pigment epithelium",ICD9CMCode
i9cm_3728,,-1,362.77,,"Dystrophies primarily involving Bruch's membrane",ICD9CMCode
i9cm_3729,,-1,362.81,,"Retinal hemorrhage",ICD9CMCode
i9cm_3730,,-1,362.82,,"Retinal exudates and deposits",ICD9CMCode
i9cm_3731,,-1,362.83,,"Retinal edema",ICD9CMCode
i9cm_3732,,-1,362.84,,"Retinal ischemia",ICD9CMCode
i9cm_3733,,-1,362.85,,"Retinal nerve fiber bundle defects",ICD9CMCode
i9cm_3734,,-1,362.89,,"Other retinal disorders",ICD9CMCode
i9cm_3735,,-1,362.9,,"Unspecified retinal disorder",ICD9CMCode
i9cm_3736,,-1,363.00,,"Focal chorioretinitis, unspecified",ICD9CMCode
i9cm_3737,,-1,363.01,,"Focal choroiditis and chorioretinitis, juxtapapillary",ICD9CMCode
i9cm_3738,,-1,363.03,,"Focal choroiditis and chorioretinitis of other posterior pole",ICD9CMCode
i9cm_3739,,-1,363.04,,"Focal choroiditis and chorioretinitis, peripheral",ICD9CMCode
i9cm_3740,,-1,363.05,,"Focal retinitis and retinochoroiditis, juxtapapillary",ICD9CMCode
i9cm_3741,,-1,363.06,,"Focal retinitis and retinochoroiditis, macular or paramacular",ICD9CMCode
i9cm_3742,,-1,363.07,,"Focal retinitis and retinochoroiditis of other posterior pole",ICD9CMCode
i9cm_3743,,-1,363.08,,"Focal retinitis and retinochoroiditis, peripheral",ICD9CMCode
i9cm_3744,,-1,363.10,,"Disseminated chorioretinitis, unspecified",ICD9CMCode
i9cm_3745,,-1,363.11,,"Disseminated choroiditis and chorioretinitis, posterior pole",ICD9CMCode
i9cm_3746,,-1,363.12,,"Disseminated choroiditis and chorioretinitis, peripheral",ICD9CMCode
i9cm_3747,,-1,363.13,,"Disseminated choroiditis and chorioretinitis, generalized",ICD9CMCode
i9cm_3748,,-1,363.14,,"Disseminated retinitis and retinochoroiditis, metastatic",ICD9CMCode
i9cm_3749,,-1,363.15,,"Disseminated retinitis and retinochoroiditis, pigment epitheliopathy",ICD9CMCode
i9cm_3750,,-1,363.20,,"Chorioretinitis, unspecified",ICD9CMCode
i9cm_3751,,-1,363.21,,"Pars planitis",ICD9CMCode
i9cm_3752,,-1,363.22,,"Harada's disease",ICD9CMCode
i9cm_3753,,-1,363.30,,"Chorioretinal scar, unspecified",ICD9CMCode
i9cm_3754,,-1,363.31,,"Solar retinopathy",ICD9CMCode
i9cm_3755,,-1,363.32,,"Other macular scars",ICD9CMCode
i9cm_3756,,-1,363.33,,"Other scars of posterior pole",ICD9CMCode
i9cm_3757,,-1,363.34,,"Peripheral scars",ICD9CMCode
i9cm_3758,,-1,363.35,,"Disseminated scars",ICD9CMCode
i9cm_3759,,-1,363.40,,"Choroidal degeneration, unspecified",ICD9CMCode
i9cm_3760,,-1,363.41,,"Senile atrophy of choroid",ICD9CMCode
i9cm_3761,,-1,363.42,,"Diffuse secondary atrophy of choroid",ICD9CMCode
i9cm_3762,,-1,363.43,,"Angioid streaks of choroid",ICD9CMCode
i9cm_3763,,-1,363.50,,"Hereditary choroidal dystrophy or atrophy, unspecified",ICD9CMCode
i9cm_3764,,-1,363.51,,"Circumpapillary dystrophy of choroid, partial",ICD9CMCode
i9cm_3765,,-1,363.52,,"Circumpapillary dystrophy of choroid, total",ICD9CMCode
i9cm_3766,,-1,363.53,,"Central dystrophy of choroid, partial",ICD9CMCode
i9cm_3767,,-1,363.54,,"Central choroidal atrophy, total",ICD9CMCode
i9cm_3768,,-1,363.55,,"Choroideremia",ICD9CMCode
i9cm_3769,,-1,363.56,,"Other diffuse or generalized dystrophy of choroid, partial",ICD9CMCode
i9cm_3770,,-1,363.57,,"Other diffuse or generalized dystrophy of choroid, total",ICD9CMCode
i9cm_3771,,-1,363.61,,"Choroidal hemorrhage, unspecified",ICD9CMCode
i9cm_3772,,-1,363.62,,"Expulsive choroidal hemorrhage",ICD9CMCode
i9cm_3773,,-1,363.63,,"Choroidal rupture",ICD9CMCode
i9cm_3774,,-1,363.70,,"Choroidal detachment, unspecified",ICD9CMCode
i9cm_3775,,-1,363.71,,"Serous choroidal detachment",ICD9CMCode
i9cm_3776,,-1,363.72,,"Hemorrhagic choroidal detachment",ICD9CMCode
i9cm_3777,,-1,363.8,,"Other disorders of choroid",ICD9CMCode
i9cm_3778,,-1,363.9,,"Unspecified disorder of choroid",ICD9CMCode
i9cm_3779,,-1,364.00,,"Acute and subacute iridocyclitis, unspecified",ICD9CMCode
i9cm_3780,,-1,364.01,,"Primary iridocyclitis",ICD9CMCode
i9cm_3781,,-1,364.02,,"Recurrent iridocyclitis",ICD9CMCode
i9cm_3782,,-1,364.03,,"Secondary iridocyclitis, infectious",ICD9CMCode
i9cm_3783,,-1,364.04,,"Secondary iridocyclitis, noninfectious",ICD9CMCode
i9cm_3784,,-1,364.05,,"Hypopyon",ICD9CMCode
i9cm_3785,,-1,364.10,,"Chronic iridocyclitis, unspecified",ICD9CMCode
i9cm_3786,,-1,364.11,,"Chronic iridocyclitis in diseases classified elsewhere",ICD9CMCode
i9cm_3787,,-1,364.21,,"Fuchs' heterochromic cyclitis",ICD9CMCode
i9cm_3788,,-1,364.22,,"Glaucomatocyclitic crises",ICD9CMCode
i9cm_3789,,-1,364.23,,"Lens-induced iridocyclitis",ICD9CMCode
i9cm_3790,,-1,364.24,,"Vogt-koyanagi syndrome",ICD9CMCode
i9cm_3791,,-1,364.3,,"Unspecified iridocyclitis",ICD9CMCode
i9cm_3792,,-1,364.41,,"Hyphema of iris and ciliary body",ICD9CMCode
i9cm_3793,,-1,364.42,,"Rubeosis iridis",ICD9CMCode
i9cm_3794,,-1,364.51,,"Essential or progressive iris atrophy",ICD9CMCode
i9cm_3795,,-1,364.52,,"Iridoschisis",ICD9CMCode
i9cm_3796,,-1,364.53,,"Pigmentary iris degeneration",ICD9CMCode
i9cm_3797,,-1,364.54,,"Degeneration of pupillary margin",ICD9CMCode
i9cm_3798,,-1,364.55,,"Miotic cysts of pupillary margin",ICD9CMCode
i9cm_3799,,-1,364.56,,"Degenerative changes of chamber angle",ICD9CMCode
i9cm_3800,,-1,364.57,,"Degenerative changes of ciliary body",ICD9CMCode
i9cm_3801,,-1,364.59,,"Other iris atrophy",ICD9CMCode
i9cm_3802,,-1,364.60,,"Idiopathic cysts of iris, ciliary body, and anterior chamber",ICD9CMCode
i9cm_3803,,-1,364.61,,"Implantation cysts of iris, ciliary body, and anterior chamber",ICD9CMCode
i9cm_3804,,-1,364.62,,"Exudative cysts of iris or anterior chamber",ICD9CMCode
i9cm_3805,,-1,364.63,,"Primary cyst of pars plana",ICD9CMCode
i9cm_3806,,-1,364.64,,"Exudative cyst of pars plana",ICD9CMCode
i9cm_3807,,-1,364.70,,"Adhesions of iris, unspecified",ICD9CMCode
i9cm_3808,,-1,364.71,,"Posterior synechiae of iris",ICD9CMCode
i9cm_3809,,-1,364.72,,"Anterior synechiae of iris",ICD9CMCode
i9cm_3810,,-1,364.73,,"Goniosynechiae",ICD9CMCode
i9cm_3811,,-1,364.74,,"Adhesions and disruptions of pupillary membranes",ICD9CMCode
i9cm_3812,,-1,364.75,,"Pupillary abnormalities",ICD9CMCode
i9cm_3813,,-1,364.76,,"Iridodialysis",ICD9CMCode
i9cm_3814,,-1,364.77,,"Recession of chamber angle of eye",ICD9CMCode
i9cm_3815,,-1,364.81,,"Floppy iris syndrome",ICD9CMCode
i9cm_3816,,-1,364.82,,"Plateau iris syndrome",ICD9CMCode
i9cm_3817,,-1,364.89,,"Other disorders of iris and ciliary body",ICD9CMCode
i9cm_3818,,-1,364.9,,"Unspecified disorder of iris and ciliary body",ICD9CMCode
i9cm_3819,,-1,365.00,,"Preglaucoma, unspecified",ICD9CMCode
i9cm_3820,,-1,365.01,,"Open angle with borderline findings, low risk",ICD9CMCode
i9cm_3821,,-1,365.02,,"Anatomical narrow angle borderline glaucoma",ICD9CMCode
i9cm_3822,,-1,365.03,,"Steroid responders borderline glaucoma",ICD9CMCode
i9cm_3823,,-1,365.04,,"Ocular hypertension",ICD9CMCode
i9cm_3824,,-1,365.05,,"Open angle with borderline findings, high risk",ICD9CMCode
i9cm_3825,,-1,365.06,,"Primary angle closure without glaucoma damage",ICD9CMCode
i9cm_3826,,-1,365.10,,"Open-angle glaucoma, unspecified",ICD9CMCode
i9cm_3827,,-1,365.11,,"Primary open angle glaucoma",ICD9CMCode
i9cm_3828,,-1,365.12,,"Low tension open-angle glaucoma",ICD9CMCode
i9cm_3829,,-1,365.13,,"Pigmentary open-angle glaucoma",ICD9CMCode
i9cm_3830,,-1,365.14,,"Glaucoma of childhood",ICD9CMCode
i9cm_3831,,-1,365.15,,"Residual stage of open angle glaucoma",ICD9CMCode
i9cm_3832,,-1,365.20,,"Primary angle-closure glaucoma, unspecified",ICD9CMCode
i9cm_3833,,-1,365.21,,"Intermittent angle-closure glaucoma",ICD9CMCode
i9cm_3834,,-1,365.22,,"Acute angle-closure glaucoma",ICD9CMCode
i9cm_3835,,-1,365.23,,"Chronic angle-closure glaucoma",ICD9CMCode
i9cm_3836,,-1,365.24,,"Residual stage of angle-closure glaucoma",ICD9CMCode
i9cm_3837,,-1,365.31,,"Corticosteroid-induced glaucoma, glaucomatous stage",ICD9CMCode
i9cm_3838,,-1,365.32,,"Corticosteroid-induced glaucoma, residual stage",ICD9CMCode
i9cm_3839,,-1,365.41,,"Glaucoma associated with chamber angle anomalies",ICD9CMCode
i9cm_3840,,-1,365.42,,"Glaucoma associated with anomalies of iris",ICD9CMCode
i9cm_3841,,-1,365.43,,"Glaucoma associated with other anterior segment anomalies",ICD9CMCode
i9cm_3842,,-1,365.44,,"Glaucoma associated with systemic syndromes",ICD9CMCode
i9cm_3843,,-1,365.51,,"Phacolytic glaucoma",ICD9CMCode
i9cm_3844,,-1,365.52,,"Pseudoexfoliation glaucoma",ICD9CMCode
i9cm_3845,,-1,365.59,,"Glaucoma associated with other lens disorders",ICD9CMCode
i9cm_3846,,-1,365.60,,"Glaucoma associated with unspecified ocular disorder",ICD9CMCode
i9cm_3847,,-1,365.61,,"Glaucoma associated with pupillary block",ICD9CMCode
i9cm_3848,,-1,365.62,,"Glaucoma associated with ocular inflammations",ICD9CMCode
i9cm_3849,,-1,365.63,,"Glaucoma associated with vascular disorders",ICD9CMCode
i9cm_3850,,-1,365.64,,"Glaucoma associated with tumors or cysts",ICD9CMCode
i9cm_3851,,-1,365.65,,"Glaucoma associated with ocular trauma",ICD9CMCode
i9cm_3852,,-1,365.70,,"Glaucoma stage, unspecified",ICD9CMCode
i9cm_3853,,-1,365.71,,"Mild stage glaucoma",ICD9CMCode
i9cm_3854,,-1,365.72,,"Moderate stage glaucoma",ICD9CMCode
i9cm_3855,,-1,365.73,,"Severe stage glaucoma",ICD9CMCode
i9cm_3856,,-1,365.74,,"Indeterminate stage glaucoma",ICD9CMCode
i9cm_3857,,-1,365.81,,"Hypersecretion glaucoma",ICD9CMCode
i9cm_3858,,-1,365.82,,"Glaucoma with increased episcleral venous pressure",ICD9CMCode
i9cm_3859,,-1,365.83,,"Aqueous misdirection",ICD9CMCode
i9cm_3860,,-1,365.89,,"Other specified glaucoma",ICD9CMCode
i9cm_3861,,-1,365.9,,"Unspecified glaucoma",ICD9CMCode
i9cm_3862,,-1,366.00,,"Nonsenile cataract, unspecified",ICD9CMCode
i9cm_3863,,-1,366.01,,"Anterior subcapsular polar cataract",ICD9CMCode
i9cm_3864,,-1,366.02,,"Posterior subcapsular polar cataract",ICD9CMCode
i9cm_3865,,-1,366.03,,"Cortical, lamellar, or zonular cataract",ICD9CMCode
i9cm_3866,,-1,366.04,,"Nuclear cataract",ICD9CMCode
i9cm_3867,,-1,366.09,,"Other and combined forms of nonsenile cataract",ICD9CMCode
i9cm_3868,,-1,366.10,,"Senile cataract, unspecified",ICD9CMCode
i9cm_3869,,-1,366.11,,"Pseudoexfoliation of lens capsule",ICD9CMCode
i9cm_3870,,-1,366.12,,"Incipient senile cataract",ICD9CMCode
i9cm_3871,,-1,366.13,,"Anterior subcapsular polar senile cataract",ICD9CMCode
i9cm_3872,,-1,366.14,,"Posterior subcapsular polar senile cataract",ICD9CMCode
i9cm_3873,,-1,366.15,,"Cortical senile cataract",ICD9CMCode
i9cm_3874,,-1,366.16,,"Senile nuclear sclerosis",ICD9CMCode
