:ID,ClassKind,Depth:int,Code,Chapter,Title,:LABEL
i10_1601,category,1,D14,II,"Benign neoplasm of middle ear and respiratory system",ICD10Code
i10_1602,category,2,D14.0,II,"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses",ICD10Code
i10_1603,category,2,D14.1,II,"Benign neoplasm: Larynx",ICD10Code
i10_1604,category,2,D14.2,II,"Benign neoplasm: Trachea",ICD10Code
i10_1605,category,2,D14.3,II,"Benign neoplasm: Bronchus and lung",ICD10Code
i10_1606,category,2,D14.4,II,"Benign neoplasm: Respiratory system, unspecified",ICD10Code
i10_1607,category,1,D15,II,"Benign neoplasm of other and unspecified intrathoracic organs",ICD10Code
i10_1608,category,2,D15.0,II,"Benign neoplasm: Thymus",ICD10Code
i10_1609,category,2,D15.1,II,"Benign neoplasm: Heart",ICD10Code
i10_1610,category,2,D15.2,II,"Benign neoplasm: Mediastinum",ICD10Code
i10_1611,category,2,D15.7,II,"Benign neoplasm: Other specified intrathoracic organs",ICD10Code
i10_1612,category,2,D15.9,II,"Benign neoplasm: Intrathoracic organ, unspecified",ICD10Code
i10_1613,category,1,D16,II,"Benign neoplasm of bone and articular cartilage",ICD10Code
i10_1614,category,2,D16.0,II,"Benign neoplasm: Scapula and long bones of upper limb",ICD10Code
i10_1615,category,2,D16.1,II,"Benign neoplasm: Short bones of upper limb",ICD10Code
i10_1616,category,2,D16.2,II,"Benign neoplasm: Long bones of lower limb",ICD10Code
i10_1617,category,2,D16.3,II,"Benign neoplasm: Short bones of lower limb",ICD10Code
i10_1618,category,2,D16.4,II,"Benign neoplasm: Bones of skull and face",ICD10Code
i10_1619,category,2,D16.5,II,"Benign neoplasm: Lower jaw bone",ICD10Code
i10_1620,category,2,D16.6,II,"Benign neoplasm: Vertebral column",ICD10Code
i10_1621,category,2,D16.7,II,"Benign neoplasm: Ribs, sternum and clavicle",ICD10Code
i10_1622,category,2,D16.8,II,"Benign neoplasm: Pelvic bones, sacrum and coccyx",ICD10Code
i10_1623,category,2,D16.9,II,"Benign neoplasm: Bone and articular cartilage, unspecified",ICD10Code
i10_1624,category,1,D17,II,"Benign lipomatous neoplasm",ICD10Code
i10_1625,category,2,D17.0,II,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck",ICD10Code
i10_1626,category,2,D17.1,II,"Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk",ICD10Code
i10_1627,category,2,D17.2,II,"Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs",ICD10Code
i10_1628,category,2,D17.3,II,"Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites",ICD10Code
i10_1629,category,2,D17.4,II,"Benign lipomatous neoplasm of intrathoracic organs",ICD10Code
i10_1630,category,2,D17.5,II,"Benign lipomatous neoplasm of intra-abdominal organs",ICD10Code
i10_1631,category,2,D17.6,II,"Benign lipomatous neoplasm of spermatic cord",ICD10Code
i10_1632,category,2,D17.7,II,"Benign lipomatous neoplasm of other sites",ICD10Code
i10_1633,category,2,D17.9,II,"Benign lipomatous neoplasm, unspecified",ICD10Code
i10_1634,category,1,D18,II,"Haemangioma and lymphangioma, any site",ICD10Code
i10_1635,category,2,D18.0,II,"Haemangioma, any site",ICD10Code
i10_1636,category,2,D18.1,II,"Lymphangioma, any site",ICD10Code
i10_1637,category,1,D19,II,"Benign neoplasm of mesothelial tissue",ICD10Code
i10_1638,category,2,D19.0,II,"Benign neoplasm: Mesothelial tissue of pleura",ICD10Code
i10_1639,category,2,D19.1,II,"Benign neoplasm: Mesothelial tissue of peritoneum",ICD10Code
i10_1640,category,2,D19.7,II,"Benign neoplasm: Mesothelial tissue of other sites",ICD10Code
i10_1641,category,2,D19.9,II,"Benign neoplasm: Mesothelial tissue, unspecified",ICD10Code
i10_1642,category,1,D20,II,"Benign neoplasm of soft tissue of retroperitoneum and peritoneum",ICD10Code
i10_1643,category,2,D20.0,II,"Benign neoplasm: Retroperitoneum",ICD10Code
i10_1644,category,2,D20.1,II,"Benign neoplasm: Peritoneum",ICD10Code
i10_1645,category,1,D21,II,"Other benign neoplasms of connective and other soft tissue",ICD10Code
i10_1646,category,2,D21.0,II,"Benign neoplasm: Connective and other soft tissue of head, face and neck",ICD10Code
i10_1647,category,2,D21.1,II,"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder",ICD10Code
i10_1648,category,2,D21.2,II,"Benign neoplasm: Connective and other soft tissue of lower limb, including hip",ICD10Code
i10_1649,category,2,D21.3,II,"Benign neoplasm: Connective and other soft tissue of thorax",ICD10Code
i10_1650,category,2,D21.4,II,"Benign neoplasm: Connective and other soft tissue of abdomen",ICD10Code
i10_1651,category,2,D21.5,II,"Benign neoplasm: Connective and other soft tissue of pelvis",ICD10Code
i10_1652,category,2,D21.6,II,"Benign neoplasm: Connective and other soft tissue of trunk, unspecified",ICD10Code
i10_1653,category,2,D21.9,II,"Benign neoplasm: Connective and other soft tissue, unspecified",ICD10Code
i10_1654,category,1,D22,II,"Melanocytic naevi",ICD10Code
i10_1655,category,2,D22.0,II,"Melanocytic naevi of lip",ICD10Code
i10_1656,category,2,D22.1,II,"Melanocytic naevi of eyelid, including canthus",ICD10Code
i10_1657,category,2,D22.2,II,"Melanocytic naevi of ear and external auricular canal",ICD10Code
i10_1658,category,2,D22.3,II,"Melanocytic naevi of other and unspecified parts of face",ICD10Code
i10_1659,category,2,D22.4,II,"Melanocytic naevi of scalp and neck",ICD10Code
i10_1660,category,2,D22.5,II,"Melanocytic naevi of trunk",ICD10Code
i10_1661,category,2,D22.6,II,"Melanocytic naevi of upper limb, including shoulder",ICD10Code
i10_1662,category,2,D22.7,II,"Melanocytic naevi of lower limb, including hip",ICD10Code
i10_1663,category,2,D22.9,II,"Melanocytic naevi, unspecified",ICD10Code
i10_1664,category,1,D23,II,"Other benign neoplasms of skin",ICD10Code
i10_1665,category,2,D23.0,II,"Benign neoplasm: Skin of lip",ICD10Code
i10_1666,category,2,D23.1,II,"Benign neoplasm: Skin of eyelid, including canthus",ICD10Code
i10_1667,category,2,D23.2,II,"Benign neoplasm: Skin of ear and external auricular canal",ICD10Code
i10_1668,category,2,D23.3,II,"Benign neoplasm: Skin of other and unspecified parts of face",ICD10Code
i10_1669,category,2,D23.4,II,"Benign neoplasm: Skin of scalp and neck",ICD10Code
i10_1670,category,2,D23.5,II,"Benign neoplasm: Skin of trunk",ICD10Code
i10_1671,category,2,D23.6,II,"Benign neoplasm: Skin of upper limb, including shoulder",ICD10Code
i10_1672,category,2,D23.7,II,"Benign neoplasm: Skin of lower limb, including hip",ICD10Code
i10_1673,category,2,D23.9,II,"Benign neoplasm: Skin, unspecified",ICD10Code
i10_1674,category,1,D24,II,"Benign neoplasm of breast",ICD10Code
i10_1675,category,1,D25,II,"Leiomyoma of uterus",ICD10Code
i10_1676,category,2,D25.0,II,"Submucous leiomyoma of uterus",ICD10Code
i10_1677,category,2,D25.1,II,"Intramural leiomyoma of uterus",ICD10Code
i10_1678,category,2,D25.2,II,"Subserosal leiomyoma of uterus",ICD10Code
i10_1679,category,2,D25.9,II,"Leiomyoma of uterus, unspecified",ICD10Code
i10_1680,category,1,D26,II,"Other benign neoplasms of uterus",ICD10Code
i10_1681,category,2,D26.0,II,"Other benign neoplasm: Cervix uteri",ICD10Code
i10_1682,category,2,D26.1,II,"Other benign neoplasm: Corpus uteri",ICD10Code
i10_1683,category,2,D26.7,II,"Other benign neoplasm: Other parts of uterus",ICD10Code
i10_1684,category,2,D26.9,II,"Other benign neoplasm: Uterus, unspecified",ICD10Code
i10_1685,category,1,D27,II,"Benign neoplasm of ovary",ICD10Code
i10_1686,category,1,D28,II,"Benign neoplasm of other and unspecified female genital organs",ICD10Code
i10_1687,category,2,D28.0,II,"Benign neoplasm: Vulva",ICD10Code
i10_1688,category,2,D28.1,II,"Benign neoplasm: Vagina",ICD10Code
i10_1689,category,2,D28.2,II,"Benign neoplasm: Uterine tubes and ligaments",ICD10Code
i10_1690,category,2,D28.7,II,"Benign neoplasm: Other specified female genital organs",ICD10Code
i10_1691,category,2,D28.9,II,"Benign neoplasm: Female genital organ, unspecified",ICD10Code
i10_1692,category,1,D29,II,"Benign neoplasm of male genital organs",ICD10Code
i10_1693,category,2,D29.0,II,"Benign neoplasm: Penis",ICD10Code
i10_1694,category,2,D29.1,II,"Benign neoplasm: Prostate",ICD10Code
i10_1695,category,2,D29.2,II,"Benign neoplasm: Testis",ICD10Code
i10_1696,category,2,D29.3,II,"Benign neoplasm: Epididymis",ICD10Code
i10_1697,category,2,D29.4,II,"Benign neoplasm: Scrotum",ICD10Code
i10_1698,category,2,D29.7,II,"Benign neoplasm: Other male genital organs",ICD10Code
i10_1699,category,2,D29.9,II,"Benign neoplasm: Male genital organ, unspecified",ICD10Code
i10_1700,category,1,D30,II,"Benign neoplasm of urinary organs",ICD10Code
i10_1701,category,2,D30.0,II,"Benign neoplasm: Kidney",ICD10Code
i10_1702,category,2,D30.1,II,"Benign neoplasm: Renal pelvis",ICD10Code
i10_1703,category,2,D30.2,II,"Benign neoplasm: Ureter",ICD10Code
i10_1704,category,2,D30.3,II,"Benign neoplasm: Bladder",ICD10Code
i10_1705,category,2,D30.4,II,"Benign neoplasm: Urethra",ICD10Code
i10_1706,category,2,D30.7,II,"Benign neoplasm: Other urinary organs",ICD10Code
i10_1707,category,2,D30.9,II,"Benign neoplasm: Urinary organ, unspecified",ICD10Code
i10_1708,category,1,D31,II,"Benign neoplasm of eye and adnexa",ICD10Code
i10_1709,category,2,D31.0,II,"Benign neoplasm: Conjunctiva",ICD10Code
i10_1710,category,2,D31.1,II,"Benign neoplasm: Cornea",ICD10Code
i10_1711,category,2,D31.2,II,"Benign neoplasm: Retina",ICD10Code
i10_1712,category,2,D31.3,II,"Benign neoplasm: Choroid",ICD10Code
i10_1713,category,2,D31.4,II,"Benign neoplasm: Ciliary body",ICD10Code
i10_1714,category,2,D31.5,II,"Benign neoplasm: Lacrimal gland and duct",ICD10Code
i10_1715,category,2,D31.6,II,"Benign neoplasm: Orbit, unspecified",ICD10Code
i10_1716,category,2,D31.9,II,"Benign neoplasm: Eye, unspecified",ICD10Code
i10_1717,category,1,D32,II,"Benign neoplasm of meninges",ICD10Code
i10_1718,category,2,D32.0,II,"Benign neoplasm: Cerebral meninges",ICD10Code
i10_1719,category,2,D32.1,II,"Benign neoplasm: Spinal meninges",ICD10Code
i10_1720,category,2,D32.9,II,"Benign neoplasm: Meninges, unspecified",ICD10Code
i10_1721,category,1,D33,II,"Benign neoplasm of brain and other parts of central nervous system",ICD10Code
i10_1722,category,2,D33.0,II,"Benign neoplasm: Brain, supratentorial",ICD10Code
i10_1723,category,2,D33.1,II,"Benign neoplasm: Brain, infratentorial",ICD10Code
i10_1724,category,2,D33.2,II,"Benign neoplasm: Brain, unspecified",ICD10Code
i10_1725,category,2,D33.3,II,"Benign neoplasm: Cranial nerves",ICD10Code
i10_1726,category,2,D33.4,II,"Benign neoplasm: Spinal cord",ICD10Code
i10_1727,category,2,D33.7,II,"Benign neoplasm: Other specified parts of central nervous system",ICD10Code
i10_1728,category,2,D33.9,II,"Benign neoplasm: Central nervous system, unspecified",ICD10Code
i10_1729,category,1,D34,II,"Benign neoplasm of thyroid gland",ICD10Code
i10_1730,category,1,D35,II,"Benign neoplasm of other and unspecified endocrine glands",ICD10Code
i10_1731,category,2,D35.0,II,"Benign neoplasm: Adrenal gland",ICD10Code
i10_1732,category,2,D35.1,II,"Benign neoplasm: Parathyroid gland",ICD10Code
i10_1733,category,2,D35.2,II,"Benign neoplasm: Pituitary gland",ICD10Code
i10_1734,category,2,D35.3,II,"Benign neoplasm: Craniopharyngeal duct",ICD10Code
i10_1735,category,2,D35.4,II,"Benign neoplasm: Pineal gland",ICD10Code
i10_1736,category,2,D35.5,II,"Benign neoplasm: Carotid body",ICD10Code
i10_1737,category,2,D35.6,II,"Benign neoplasm: Aortic body and other paraganglia",ICD10Code
i10_1738,category,2,D35.7,II,"Benign neoplasm: Other specified endocrine glands",ICD10Code
i10_1739,category,2,D35.8,II,"Benign neoplasm: Pluriglandular involvement",ICD10Code
i10_1740,category,2,D35.9,II,"Benign neoplasm: Endocrine gland, unspecified",ICD10Code
i10_1741,category,1,D36,II,"Benign neoplasm of other and unspecified sites",ICD10Code
i10_1742,category,2,D36.0,II,"Benign neoplasm: Lymph nodes",ICD10Code
i10_1743,category,2,D36.1,II,"Benign neoplasm: Peripheral nerves and autonomic nervous system",ICD10Code
i10_1744,category,2,D36.7,II,"Benign neoplasm: Other specified sites",ICD10Code
i10_1745,category,2,D36.9,II,"Benign neoplasm: Benign neoplasm of unspecified site",ICD10Code
i10_1746,block,1,D37-D48,II,"Neoplasms of uncertain or unknown behaviour",ICD10Code
i10_1747,category,1,D37,II,"Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",ICD10Code
i10_1748,category,2,D37.0,II,"Neoplasm of uncertain or unknown behaviour: Lip, oral cavity and pharynx",ICD10Code
i10_1749,category,2,D37.1,II,"Neoplasm of uncertain or unknown behaviour: Stomach",ICD10Code
i10_1750,category,2,D37.2,II,"Neoplasm of uncertain or unknown behaviour: Small intestine",ICD10Code
i10_1751,category,2,D37.3,II,"Neoplasm of uncertain or unknown behaviour: Appendix",ICD10Code
i10_1752,category,2,D37.4,II,"Neoplasm of uncertain or unknown behaviour: Colon",ICD10Code
i10_1753,category,2,D37.5,II,"Neoplasm of uncertain or unknown behaviour: Rectum",ICD10Code
i10_1754,category,2,D37.6,II,"Neoplasm of uncertain or unknown behaviour: Liver, gallbladder and bile ducts",ICD10Code
i10_1755,category,2,D37.7,II,"Neoplasm of uncertain or unknown behaviour: Other digestive organs",ICD10Code
i10_1756,category,2,D37.9,II,"Neoplasm of uncertain or unknown behaviour: Digestive organ, unspecified",ICD10Code
i10_1757,category,1,D38,II,"Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",ICD10Code
i10_1758,category,2,D38.0,II,"Neoplasm of uncertain or unknown behaviour: Larynx",ICD10Code
i10_1759,category,2,D38.1,II,"Neoplasm of uncertain or unknown behaviour: Trachea, bronchus and lung",ICD10Code
i10_1760,category,2,D38.2,II,"Neoplasm of uncertain or unknown behaviour: Pleura",ICD10Code
i10_1761,category,2,D38.3,II,"Neoplasm of uncertain or unknown behaviour: Mediastinum",ICD10Code
i10_1762,category,2,D38.4,II,"Neoplasm of uncertain or unknown behaviour: Thymus",ICD10Code
i10_1763,category,2,D38.5,II,"Neoplasm of uncertain or unknown behaviour: Other respiratory organs",ICD10Code
i10_1764,category,2,D38.6,II,"Neoplasm of uncertain or unknown behaviour: Respiratory organ, unspecified",ICD10Code
i10_1765,category,1,D39,II,"Neoplasm of uncertain or unknown behaviour of female genital organs",ICD10Code
i10_1766,category,2,D39.0,II,"Neoplasm of uncertain or unknown behaviour: Uterus",ICD10Code
i10_1767,category,2,D39.1,II,"Neoplasm of uncertain or unknown behaviour: Ovary",ICD10Code
i10_1768,category,2,D39.2,II,"Neoplasm of uncertain or unknown behaviour: Placenta",ICD10Code
i10_1769,category,2,D39.7,II,"Neoplasm of uncertain or unknown behaviour: Other female genital organs",ICD10Code
i10_1770,category,2,D39.9,II,"Neoplasm of uncertain or unknown behaviour: Female genital organ, unspecified",ICD10Code
i10_1771,category,1,D40,II,"Neoplasm of uncertain or unknown behaviour of male genital organs",ICD10Code
i10_1772,category,2,D40.0,II,"Neoplasm of uncertain or unknown behaviour: Prostate",ICD10Code
i10_1773,category,2,D40.1,II,"Neoplasm of uncertain or unknown behaviour: Testis",ICD10Code
i10_1774,category,2,D40.7,II,"Neoplasm of uncertain or unknown behaviour: Other male genital organs",ICD10Code
i10_1775,category,2,D40.9,II,"Neoplasm of uncertain or unknown behaviour: Male genital organ, unspecified",ICD10Code
i10_1776,category,1,D41,II,"Neoplasm of uncertain or unknown behaviour of urinary organs",ICD10Code
i10_1777,category,2,D41.0,II,"Neoplasm of uncertain or unknown behaviour: Kidney",ICD10Code
i10_1778,category,2,D41.1,II,"Neoplasm of uncertain or unknown behaviour: Renal pelvis",ICD10Code
i10_1779,category,2,D41.2,II,"Neoplasm of uncertain or unknown behaviour: Ureter",ICD10Code
i10_1780,category,2,D41.3,II,"Neoplasm of uncertain or unknown behaviour: Urethra",ICD10Code
i10_1781,category,2,D41.4,II,"Neoplasm of uncertain or unknown behaviour: Bladder",ICD10Code
i10_1782,category,2,D41.7,II,"Neoplasm of uncertain or unknown behaviour: Other urinary organs",ICD10Code
i10_1783,category,2,D41.9,II,"Neoplasm of uncertain or unknown behaviour: Urinary organ, unspecified",ICD10Code
i10_1784,category,1,D42,II,"Neoplasm of uncertain or unknown behaviour of meninges",ICD10Code
i10_1785,category,2,D42.0,II,"Neoplasm of uncertain or unknown behaviour: Cerebral meninges",ICD10Code
i10_1786,category,2,D42.1,II,"Neoplasm of uncertain or unknown behaviour: Spinal meninges",ICD10Code
i10_1787,category,2,D42.9,II,"Neoplasm of uncertain or unknown behaviour: Meninges, unspecified",ICD10Code
i10_1788,category,1,D43,II,"Neoplasm of uncertain or unknown behaviour of brain and central nervous system",ICD10Code
i10_1789,category,2,D43.0,II,"Neoplasm of uncertain or unknown behaviour: Brain, supratentorial",ICD10Code
i10_1790,category,2,D43.1,II,"Neoplasm of uncertain or unknown behaviour: Brain, infratentorial",ICD10Code
i10_1791,category,2,D43.2,II,"Neoplasm of uncertain or unknown behaviour: Brain, unspecified",ICD10Code
i10_1792,category,2,D43.3,II,"Neoplasm of uncertain or unknown behaviour: Cranial nerves",ICD10Code
i10_1793,category,2,D43.4,II,"Neoplasm of uncertain or unknown behaviour: Spinal cord",ICD10Code
i10_1794,category,2,D43.7,II,"Neoplasm of uncertain or unknown behaviour: Other parts of central nervous system",ICD10Code
i10_1795,category,2,D43.9,II,"Neoplasm of uncertain or unknown behaviour: Central nervous system, unspecified",ICD10Code
i10_1796,category,1,D44,II,"Neoplasm of uncertain or unknown behaviour of endocrine glands",ICD10Code
i10_1797,category,2,D44.0,II,"Neoplasm of uncertain or unknown behaviour: Thyroid gland",ICD10Code
i10_1798,category,2,D44.1,II,"Neoplasm of uncertain or unknown behaviour: Adrenal gland",ICD10Code
i10_1799,category,2,D44.2,II,"Neoplasm of uncertain or unknown behaviour: Parathyroid gland",ICD10Code
i10_1800,category,2,D44.3,II,"Neoplasm of uncertain or unknown behaviour: Pituitary gland",ICD10Code
i10_1801,category,2,D44.4,II,"Neoplasm of uncertain or unknown behaviour: Craniopharyngeal duct",ICD10Code
i10_1802,category,2,D44.5,II,"Neoplasm of uncertain or unknown behaviour: Pineal gland",ICD10Code
i10_1803,category,2,D44.6,II,"Neoplasm of uncertain or unknown behaviour: Carotid body",ICD10Code
i10_1804,category,2,D44.7,II,"Neoplasm of uncertain or unknown behaviour: Aortic body and other paraganglia",ICD10Code
i10_1805,category,2,D44.8,II,"Neoplasm of uncertain or unknown behaviour: Pluriglandular involvement",ICD10Code
i10_1806,category,2,D44.9,II,"Neoplasm of uncertain or unknown behaviour: Endocrine gland, unspecified",ICD10Code
i10_1807,category,1,D45,II,"Polycythaemia vera",ICD10Code
i10_1808,category,1,D46,II,"Myelodysplastic syndromes",ICD10Code
i10_1809,category,2,D46.0,II,"Refractory anaemia without ring sideroblasts, so stated",ICD10Code
i10_1810,category,2,D46.1,II,"Refractory anaemia with ring sideroblasts",ICD10Code
i10_1811,category,2,D46.2,II,"Refractory anaemia with excess of blasts [RAEB]",ICD10Code
i10_1812,category,2,D46.4,II,"Refractory anaemia, unspecified",ICD10Code
i10_1813,category,2,D46.5,II,"Refractory anaemia with multi-lineage dysplasia",ICD10Code
i10_1814,category,2,D46.6,II,"Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality",ICD10Code
i10_1815,category,2,D46.7,II,"Other myelodysplastic syndromes",ICD10Code
i10_1816,category,2,D46.9,II,"Myelodysplastic syndrome, unspecified",ICD10Code
i10_1817,category,1,D47,II,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",ICD10Code
i10_1818,category,2,D47.0,II,"Histiocytic and mast cell tumours of uncertain and unknown behaviour",ICD10Code
i10_1819,category,2,D47.1,II,"Chronic myeloproliferative disease",ICD10Code
i10_1820,category,2,D47.2,II,"Monoclonal gammopathy of undetermined significance (MGUS)",ICD10Code
i10_1821,category,2,D47.3,II,"Essential (haemorrhagic) thrombocythaemia",ICD10Code
i10_1822,category,2,D47.4,II,"Osteomyelofibrosis",ICD10Code
i10_1823,category,2,D47.5,II,"Chronic eosinophilic leukaemia [hypereosinophilic syndrome]",ICD10Code
i10_1824,category,2,D47.7,II,"Other specified neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",ICD10Code
i10_1825,category,2,D47.9,II,"Neoplasm of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue, unspecified",ICD10Code
i10_1826,category,1,D48,II,"Neoplasm of uncertain or unknown behaviour of other and unspecified sites",ICD10Code
i10_1827,category,2,D48.0,II,"Neoplasm of uncertain or unknown behaviour: Bone and articular cartilage",ICD10Code
i10_1828,category,2,D48.1,II,"Neoplasm of uncertain or unknown behaviour: Connective and other soft tissue",ICD10Code
i10_1829,category,2,D48.2,II,"Neoplasm of uncertain or unknown behaviour: Peripheral nerves and autonomic nervous system",ICD10Code
i10_1830,category,2,D48.3,II,"Neoplasm of uncertain or unknown behaviour: Retroperitoneum",ICD10Code
i10_1831,category,2,D48.4,II,"Neoplasm of uncertain or unknown behaviour: Peritoneum",ICD10Code
i10_1832,category,2,D48.5,II,"Neoplasm of uncertain or unknown behaviour: Skin",ICD10Code
i10_1833,category,2,D48.6,II,"Neoplasm of uncertain or unknown behaviour: Breast",ICD10Code
i10_1834,category,2,D48.7,II,"Neoplasm of uncertain or unknown behaviour: Other specified sites",ICD10Code
i10_1835,category,2,D48.9,II,"Neoplasm of uncertain or unknown behaviour: Neoplasm of uncertain or unknown behaviour, unspecified",ICD10Code
i10_1836,chapter,1,III,III,"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism",ICD10Code
i10_1837,block,1,D50-D53,III,"Nutritional anaemias",ICD10Code
i10_1838,category,1,D50,III,"Iron deficiency anaemia",ICD10Code
i10_1839,category,2,D50.0,III,"Iron deficiency anaemia secondary to blood loss (chronic)",ICD10Code
i10_1840,category,2,D50.1,III,"Sideropenic dysphagia",ICD10Code
i10_1841,category,2,D50.8,III,"Other iron deficiency anaemias",ICD10Code
i10_1842,category,2,D50.9,III,"Iron deficiency anaemia, unspecified",ICD10Code
i10_1843,category,1,D51,III,"Vitamin B 12 deficiency anaemia",ICD10Code
i10_1844,category,2,D51.0,III,"Vitamin B 12 deficiency anaemia due to intrinsic factor deficiency",ICD10Code
i10_1845,category,2,D51.1,III,"Vitamin B 12 deficiency anaemia due to selective vitamin B 12 malabsorption with proteinuria",ICD10Code
i10_1846,category,2,D51.2,III,"Transcobalamin II deficiency",ICD10Code
i10_1847,category,2,D51.3,III,"Other dietary vitamin B 12 deficiency anaemia",ICD10Code
i10_1848,category,2,D51.8,III,"Other vitamin B 12 deficiency anaemias",ICD10Code
i10_1849,category,2,D51.9,III,"Vitamin B 12 deficiency anaemia, unspecified",ICD10Code
i10_1850,category,1,D52,III,"Folate deficiency anaemia",ICD10Code
i10_1851,category,2,D52.0,III,"Dietary folate deficiency anaemia",ICD10Code
i10_1852,category,2,D52.1,III,"Drug-induced folate deficiency anaemia",ICD10Code
i10_1853,category,2,D52.8,III,"Other folate deficiency anaemias",ICD10Code
i10_1854,category,2,D52.9,III,"Folate deficiency anaemia, unspecified",ICD10Code
i10_1855,category,1,D53,III,"Other nutritional anaemias",ICD10Code
i10_1856,category,2,D53.0,III,"Protein deficiency anaemia",ICD10Code
i10_1857,category,2,D53.1,III,"Other megaloblastic anaemias, not elsewhere classified",ICD10Code
i10_1858,category,2,D53.2,III,"Scorbutic anaemia",ICD10Code
i10_1859,category,2,D53.8,III,"Other specified nutritional anaemias",ICD10Code
i10_1860,category,2,D53.9,III,"Nutritional anaemia, unspecified",ICD10Code
i10_1861,block,1,D55-D59,III,"Haemolytic anaemias",ICD10Code
i10_1862,category,1,D55,III,"Anaemia due to enzyme disorders",ICD10Code
i10_1863,category,2,D55.0,III,"Anaemia due to glucose-6-phosphate dehydrogenase [G6PD] deficiency",ICD10Code
i10_1864,category,2,D55.1,III,"Anaemia due to other disorders of glutathione metabolism",ICD10Code
i10_1865,category,2,D55.2,III,"Anaemia due to disorders of glycolytic enzymes",ICD10Code
i10_1866,category,2,D55.3,III,"Anaemia due to disorders of nucleotide metabolism",ICD10Code
i10_1867,category,2,D55.8,III,"Other anaemias due to enzyme disorders",ICD10Code
i10_1868,category,2,D55.9,III,"Anaemia due to enzyme disorder, unspecified",ICD10Code
i10_1869,category,1,D56,III,"Thalassaemia",ICD10Code
i10_1870,category,2,D56.0,III,"Alpha thalassaemia",ICD10Code
i10_1871,category,2,D56.1,III,"Beta thalassaemia",ICD10Code
i10_1872,category,2,D56.2,III,"Delta-beta thalassaemia",ICD10Code
i10_1873,category,2,D56.3,III,"Thalassaemia trait",ICD10Code
i10_1874,category,2,D56.4,III,"Hereditary persistence of fetal haemoglobin [HPFH]",ICD10Code
i10_1875,category,2,D56.8,III,"Other thalassaemias",ICD10Code
i10_1876,category,2,D56.9,III,"Thalassaemia, unspecified",ICD10Code
i10_1877,category,1,D57,III,"Sickle-cell disorders",ICD10Code
i10_1878,category,2,D57.0,III,"Sickle-cell anaemia with crisis",ICD10Code
i10_1879,category,2,D57.1,III,"Sickle-cell anaemia without crisis",ICD10Code
i10_1880,category,2,D57.2,III,"Double heterozygous sickling disorders",ICD10Code
i10_1881,category,2,D57.3,III,"Sickle-cell trait",ICD10Code
i10_1882,category,2,D57.8,III,"Other sickle-cell disorders",ICD10Code
i10_1883,category,1,D58,III,"Other hereditary haemolytic anaemias",ICD10Code
i10_1884,category,2,D58.0,III,"Hereditary spherocytosis",ICD10Code
i10_1885,category,2,D58.1,III,"Hereditary elliptocytosis",ICD10Code
i10_1886,category,2,D58.2,III,"Other haemoglobinopathies",ICD10Code
i10_1887,category,2,D58.8,III,"Other specified hereditary haemolytic anaemias",ICD10Code
i10_1888,category,2,D58.9,III,"Hereditary haemolytic anaemia, unspecified",ICD10Code
i10_1889,category,1,D59,III,"Acquired haemolytic anaemia",ICD10Code
i10_1890,category,2,D59.0,III,"Drug-induced autoimmune haemolytic anaemia",ICD10Code
i10_1891,category,2,D59.1,III,"Other autoimmune haemolytic anaemias",ICD10Code
i10_1892,category,2,D59.2,III,"Drug-induced nonautoimmune haemolytic anaemia",ICD10Code
i10_1893,category,2,D59.3,III,"Haemolytic-uraemic syndrome",ICD10Code
i10_1894,category,2,D59.4,III,"Other nonautoimmune haemolytic anaemias",ICD10Code
i10_1895,category,2,D59.5,III,"Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli]",ICD10Code
i10_1896,category,2,D59.6,III,"Haemoglobinuria due to haemolysis from other external causes",ICD10Code
i10_1897,category,2,D59.8,III,"Other acquired haemolytic anaemias",ICD10Code
i10_1898,category,2,D59.9,III,"Acquired haemolytic anaemia, unspecified",ICD10Code
i10_1899,block,1,D60-D64,III,"Aplastic and other anaemias",ICD10Code
i10_1900,category,1,D60,III,"Acquired pure red cell aplasia [erythroblastopenia]",ICD10Code
i10_1901,category,2,D60.0,III,"Chronic acquired pure red cell aplasia",ICD10Code
i10_1902,category,2,D60.1,III,"Transient acquired pure red cell aplasia",ICD10Code
i10_1903,category,2,D60.8,III,"Other acquired pure red cell aplasias",ICD10Code
i10_1904,category,2,D60.9,III,"Acquired pure red cell aplasia, unspecified",ICD10Code
i10_1905,category,1,D61,III,"Other aplastic anaemias",ICD10Code
